39,best,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,The best man,target,18456895,F1_Adjective_phrase_39,F2_Adjective_phrase_39,,M3_Adjective_phrase_39,,8,1,1,
,,P1,the next man,distant,671596,,,,,,,,,
,,P2,the last man,distant,948562,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the bad man,sem,8153444,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the happy girl,un,25247848,,,,,,,,,
,,Un,the sad man,un,47099760,,,,,,,,,
,,,,,,,,,,,,,,
41,same,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,the same boxes,target,985658,F1_Adjective_phrase_41,F2_Adjective_phrase_41,,M3_Adjective_phrase_41,,8,4,1,
,,P1,the safe boxes,mp,694352,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the different boxes,sem,891354,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the happy man,un,35314865,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
42,warm,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his warm sock,target,322340546,F1_Adjective_phrase_42,,,M3_Adjective_phrase_42,,7,5,1,
,,P1,his worn sock,mp,36244156,,,,,,,,,
,,P2,his torn sock,close,228626515,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,his blue sock,un,157104434,,,,,,,,,
,,Un,the post boxes,un,796426,,,,,,,,,
,,Un,his smelly sock,un,310809407,,,,,,,,,
,,,,,,,,,,,,,,
43,worn,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,his worn sock,target,36244156,F1_Adjective_phrase_43,,,M3_Adjective_phrase_43,,8,3,1,
,,P1,his warm sock,mp,322340546,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,his new sock,sem,331719209,,,,,,,,,
,,S2,x,,,,,,,,,,,
,,Un,his blue sock ,un,439992007,,,,,,,,,
,,Un,his smelly sock,un,310809407,,,,,,,,,
,,,,,,,,,,,,,,
44,busy,,Linguistic unit,P type,Image ID,Female 1,Female 2,Male 1,Male 3,,Freq bin,Conc bin,Syllable,
,,Target,her busy mum,target,257902910,F1_Adjective_phrase_44,,,M3_Adjective_phrase_44,,8,2,2,
,,P1,her bossy mum,close,138815294,,,,,,,,,
,,P2,her dizzy mum,mp,297796808,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,her lazy mum,sem,335890766,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
