,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,farm,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The farm,target,653425,F2_Noun_phrase_1syll_250,,M2_Noun_phrase_1syll_250,,,7,7,1,,,,,
,,P1,The arm,mp,173319965,,,,,,,,,,,,,
,,P2,The form,mp,1034819,,,,,,,,,,,,,
,,P3,The foam,close,74189155,,,,,,,,,,,,,
,,S1,The cow,assoc,129933092,,,,,,,,,,,,,
,,S2,The stables,assoc,168274,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,hall,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The hall,target,46714759,F2_Noun_phrase_1syll_251,,M2_Noun_phrase_1syll_251,,,7,7,1,,,,,
,,P1,The ball,mp,40167793,,,,,,,,,,,,,
,,P2,The doll,mp,230292730,,,,,,,,,,,,,
,,P3,The wall,mp,637571,,,,,,,,,,,,,
,,S1,The living room,assoc,51628836,,,,,,,,,,,,,
,,S2,The coat rack,assoc,284764055,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,wine,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The wine,target,38794261,F2_Noun_phrase_1syll_252,,M2_Noun_phrase_1syll_252,,,7,7,1,,,,,
,,P1,The pine,mp,77554865,,,,,,,,,,,,,
,,P2,The sign,mp,171820049,,,,,,,,,,,,,
,,P3,The spine,mp,174531992,,,,,,,,,,,,,
,,S1,The beer,assoc,123784216,,,,,,,,,,,,,
,,S2,The opener,assoc,214894333,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,roll,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The roll,target,242946103,F2_Noun_phrase_1syll_253,,M2_Noun_phrase_1syll_253,,,7,7,1,,,,,
,,P1,The mole,mp,260573111,,,,,,,,,,,,,
,,P2,The hole,mp,1854488571,,,,,,,,,,,,,
,,P3,The bowl,mp,180989537,,,,,,,,,,,,,
,,S1,The butter,assoc,157625549,,,,,,,,,,,,,
,,S2,The bread,assoc,345059612,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,leg,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The leg,target,8677638,F2_Noun_phrase_1syll_254,,M2_Noun_phrase_1syll_254,,,7,7,1,,,,,
,,P1,The egg,mp,120690565,,,,,,,,,,,,,
,,P2,The peg,mp,217046,,,,,,,,,,,,,
,,P3,The keg,mp,151451303,,,,,,,,,,,,,
,,S1,The arm,assoc,173319965,,,,,,,,,,,,,
,,S2,The foot,assoc,41543275,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,bag,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The bag,target,6355906,F2_Noun_phrase_1syll_255,,M2_Noun_phrase_1syll_255,,,7,7,1,,,,,
,,P1,The tag,mp,307940078,,,,,,,,,,,,,
,,P2,The flag,mp,136536068,,,,,,,,,,,,,
,,P3,The bug,mp,317723675,,,,,,,,,,,,,
,,S1,The purse,assoc,38785265,,,,,,,,,,,,,
,,S2,The suitcase,assoc,97634747,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,boat,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The boat,target,242000377,F2_Noun_phrase_1syll_256,,M2_Noun_phrase_1syll_256,,,7,7,1,,,,,
,,P1,The coat,mp,282882188,,,,,,,,,,,,,
,,P2,The goat,mp,283711718,,,,,,,,,,,,,
,,P3,The note,mp,236808625,,,,,,,,,,,,,
,,S1,The plane,assoc,119845582,,,,,,,,,,,,,
,,S2,The captain,assoc,276834866,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,cream,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The cream,target,3232937,F2_Noun_phrase_1syll_257,,M2_Noun_phrase_1syll_257,,,7,7,1,,,,,
,,P1,The beam,mp,1103549871,,,,,,,,,,,,,
,,P2,The steam,mp,201801209,,,,,,,,,,,,,
,,P3,The dream,mp,508856881,,,,,,,,,,,,,
,,S1,The yoghurt,assoc,136869080,,,,,,,,,,,,,
,,S2,The ice,assoc,10293484,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,ring,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The ring,target,38096278,F2_Noun_phrase_1syll_258,,M2_Noun_phrase_1syll_258,,,7,7,1,,,,,
,,P1,The king,mp,236052655,,,,,,,,,,,,,
,,P2,The wing,mp,239099179,,,,,,,,,,,,,
,,P3,The string,mp,218792995,,,,,,,,,,,,,
,,S1,The bracelet,assoc,17659429,,,,,,,,,,,,,
,,S2,The fingers,assoc,302609414,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,band,,Linguistic unit,P type,Image ID,Female 2,Male 1,Male 2,Female 1,,Freq bin,Conc bin,Syllable,,,,,
,,Target,The band,target,132936830,F2_Noun_phrase_1syll_259,,M2_Noun_phrase_1syll_259,,,7,7,1,,,,,
,,P1,The hand,mp,300833372,,,,,,,,,,,,,
,,P2,The land,mp,110470019,,,,,,,,,,,,,
,,P3,The sand,mp,104151680,,,,,,,,,,,,,
,,S1,The concert (crowd),assoc,256140502,,,,,,,,,,,,,
,,S2,The microphone,assoc,556925,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
,,Un,x,x,x,,,,,,,,,,,,,
